gene_id	colors
ENSG00000197324.9	salmon
ENSG00000197329.12	grey
ENSG00000197332.9	grey60
ENSG00000197343.11	black
ENSG00000197345.13	green
ENSG00000197353.4	greenyellow
ENSG00000197355.11	magenta
ENSG00000197358.9	grey
ENSG00000197360.9	grey
ENSG00000197361.8	turquoise
ENSG00000197362.15	grey
ENSG00000197363.9	grey
ENSG00000197372.10	brown
ENSG00000197375.13	brown
ENSG00000197376.3	grey
ENSG00000197380.11	turquoise
ENSG00000197381.16	turquoise
ENSG00000197385.6	yellow
ENSG00000197386.12	grey
ENSG00000197405.8	red
ENSG00000197406.7	turquoise
ENSG00000197408.10	grey
ENSG00000197410.14	turquoise
ENSG00000197415.12	red
ENSG00000197416.4	greenyellow
ENSG00000197417.9	lightgreen
ENSG00000197421.10	blue
ENSG00000197429.11	yellow
ENSG00000197442.10	grey
ENSG00000197444.10	grey60
ENSG00000197446.9	grey
ENSG00000197448.14	green
ENSG00000197451.12	darkgreen
ENSG00000197457.10	turquoise
ENSG00000197461.13	magenta
ENSG00000197465.14	turquoise
ENSG00000197467.16	turquoise
ENSG00000197471.12	red
ENSG00000197472.15	pink
ENSG00000197476.3	lightyellow
ENSG00000197479.7	grey
ENSG00000197483.10	green
ENSG00000197496.6	brown
ENSG00000197497.11	brown
ENSG00000197498.13	green
ENSG00000197506.8	grey
ENSG00000197520.10	red
ENSG00000197530.12	green
ENSG00000197535.15	salmon
ENSG00000197536.11	red
ENSG00000197540.8	red
ENSG00000197548.12	grey
ENSG00000197549.9	red
ENSG00000197555.9	grey
ENSG00000197557.7	grey
ENSG00000197558.13	grey60
ENSG00000197561.7	turquoise
ENSG00000197562.10	brown
ENSG00000197563.11	purple
ENSG00000197565.16	grey
ENSG00000197566.10	black
ENSG00000197568.14	lightgreen
ENSG00000197576.14	grey
ENSG00000197579.8	grey
ENSG00000197580.13	grey
ENSG00000197582.5	green
ENSG00000197584.12	lightcyan
ENSG00000197586.13	grey
ENSG00000197587.11	brown
ENSG00000197594.13	turquoise
ENSG00000197599.12	blue
ENSG00000197601.13	yellow
ENSG00000197603.15	salmon
ENSG00000197608.11	brown
ENSG00000197614.11	turquoise
ENSG00000197616.13	grey
ENSG00000197619.14	brown
ENSG00000197620.11	grey
ENSG00000197622.13	yellow
ENSG00000197629.6	red
ENSG00000197632.9	greenyellow
ENSG00000197635.11	red
ENSG00000197641.12	greenyellow
ENSG00000197646.8	red
ENSG00000197647.11	brown
ENSG00000197653.16	grey
ENSG00000197670.6	black
ENSG00000197694.18	turquoise
ENSG00000197696.10	green
ENSG00000197702.14	turquoise
ENSG00000197705.10	turquoise
ENSG00000197712.12	salmon
ENSG00000197713.15	pink
ENSG00000197714.9	yellow
ENSG00000197721.17	red
ENSG00000197724.11	yellow
ENSG00000197728.11	green
ENSG00000197744.5	cyan
ENSG00000197746.14	salmon
ENSG00000197747.9	magenta
ENSG00000197748.13	grey
ENSG00000197753.11	black
ENSG00000197756.10	darkred
ENSG00000197757.8	lightcyan
ENSG00000197763.19	grey
ENSG00000197766.8	turquoise
ENSG00000197768.10	darkturquoise
ENSG00000197769.6	red
ENSG00000197771.13	salmon
ENSG00000197774.13	blue
ENSG00000197776.8	grey
ENSG00000197779.15	yellow
ENSG00000197780.10	salmon
ENSG00000197782.14	grey
ENSG00000197785.14	green
ENSG00000197798.9	grey
ENSG00000197808.12	brown
ENSG00000197813.6	grey60
ENSG00000197815.4	black
ENSG00000197816.16	grey
ENSG00000197818.12	grey
ENSG00000197822.11	purple
ENSG00000197826.12	grey
ENSG00000197837.3	black
ENSG00000197838.5	grey
ENSG00000197841.15	grey
ENSG00000197847.12	blue
ENSG00000197852.12	grey
ENSG00000197857.14	blue
ENSG00000197858.11	green
ENSG00000197859.11	turquoise
ENSG00000197860.10	salmon
ENSG00000197863.9	brown
ENSG00000197870.12	brown
ENSG00000197872.11	red
ENSG00000197879.17	orange
ENSG00000197880.9	grey
ENSG00000197885.11	grey
ENSG00000197888.2	grey
ENSG00000197889.10	grey60
ENSG00000197892.13	yellow
ENSG00000197893.14	grey
ENSG00000197894.11	grey
ENSG00000197903.8	pink
ENSG00000197905.10	magenta
ENSG00000197912.16	blue
ENSG00000197915.7	greenyellow
ENSG00000197919.6	grey
ENSG00000197921.6	grey
ENSG00000197927.13	grey
ENSG00000197928.10	grey
ENSG00000197930.13	grey
ENSG00000197933.13	brown
ENSG00000197935.7	grey
ENSG00000197937.13	brown
ENSG00000197943.10	grey
ENSG00000197948.11	blue
ENSG00000197951.10	grey
ENSG00000197953.6	grey
ENSG00000197956.10	green
ENSG00000197958.13	darkred
ENSG00000197959.14	turquoise
ENSG00000197961.12	blue
ENSG00000197965.12	pink
ENSG00000197969.14	yellow
ENSG00000197971.16	grey
ENSG00000197976.12	blue
ENSG00000197977.4	turquoise
ENSG00000197978.9	blue
ENSG00000197980.13	blue
ENSG00000197982.14	green
ENSG00000197989.14	blue
ENSG00000197992.7	red
ENSG00000197993.9	midnightblue
ENSG00000198000.12	pink
ENSG00000198001.14	grey
ENSG00000198003.12	grey
ENSG00000198010.13	turquoise
ENSG00000198015.14	grey
ENSG00000198018.7	greenyellow
ENSG00000198019.13	red
ENSG00000198026.8	blue
ENSG00000198028.4	tan
ENSG00000198033.12	tan
ENSG00000198034.11	darkred
ENSG00000198039.11	black
ENSG00000198040.11	blue
ENSG00000198042.11	grey
ENSG00000198046.12	grey
ENSG00000198049.7	brown
ENSG00000198053.12	turquoise
ENSG00000198054.12	tan
ENSG00000198055.11	green
ENSG00000198056.15	pink
ENSG00000198060.10	pink
ENSG00000198062.15	tan
ENSG00000198064.13	blue
ENSG00000198074.10	greenyellow
ENSG00000198075.10	turquoise
ENSG00000198077.10	grey
ENSG00000198081.11	yellow
ENSG00000198087.7	grey
ENSG00000198088.10	greenyellow
ENSG00000198089.16	blue
ENSG00000198092.6	greenyellow
ENSG00000198093.11	grey
ENSG00000198099.9	midnightblue
ENSG00000198105.15	blue
ENSG00000198106.8	red
ENSG00000198108.4	turquoise
ENSG00000198113.3	greenyellow
ENSG00000198121.13	greenyellow
ENSG00000198125.13	grey
ENSG00000198130.16	purple
ENSG00000198131.14	grey
ENSG00000198133.8	grey
ENSG00000198134.3	cyan
ENSG00000198142.5	yellow
ENSG00000198146.4	yellow
ENSG00000198153.8	grey
ENSG00000198155.5	grey
ENSG00000198156.10	blue
ENSG00000198157.11	grey
ENSG00000198160.15	yellow
ENSG00000198162.12	yellow
ENSG00000198168.9	brown
ENSG00000198169.9	grey
ENSG00000198171.13	lightgreen
ENSG00000198176.13	pink
ENSG00000198178.11	red
ENSG00000198182.13	brown
ENSG00000198183.12	grey
ENSG00000198185.11	midnightblue
ENSG00000198189.11	brown
ENSG00000198198.17	black
ENSG00000198203.10	blue
ENSG00000198205.6	yellow
ENSG00000198208.12	blue
ENSG00000198216.12	grey
ENSG00000198218.11	grey
ENSG00000198221.10	blue
ENSG00000198223.17	red
ENSG00000198225.5	cyan
ENSG00000198231.13	grey
ENSG00000198242.14	darkred
ENSG00000198246.9	brown
ENSG00000198252.12	salmon
ENSG00000198258.11	green
ENSG00000198265.12	yellow
ENSG00000198270.13	blue
ENSG00000198276.16	green
ENSG00000198286.10	purple
ENSG00000198298.13	grey
ENSG00000198300.14	yellow
ENSG00000198301.12	yellow
ENSG00000198315.11	black
ENSG00000198324.13	green
ENSG00000198331.11	pink
ENSG00000198336.9	turquoise
ENSG00000198342.10	brown
ENSG00000198346.11	brown
ENSG00000198353.8	grey
ENSG00000198354.7	turquoise
ENSG00000198355.5	grey
ENSG00000198356.12	green
ENSG00000198358.4	grey
ENSG00000198363.18	yellow
ENSG00000198369.10	purple
ENSG00000198373.13	grey
ENSG00000198380.13	grey
ENSG00000198382.9	grey
ENSG00000198393.8	blue
ENSG00000198399.15	brown
ENSG00000198400.12	turquoise
ENSG00000198406.7	cyan
ENSG00000198408.14	grey
ENSG00000198416.9	yellow
ENSG00000198417.7	magenta
ENSG00000198420.10	grey
ENSG00000198429.10	brown
ENSG00000198431.16	salmon
ENSG00000198435.4	greenyellow
ENSG00000198440.9	brown
ENSG00000198443.6	lightcyan
ENSG00000198453.13	brown
ENSG00000198455.4	yellow
ENSG00000198464.14	brown
ENSG00000198466.12	black
ENSG00000198467.16	turquoise
ENSG00000198468.9	grey
ENSG00000198478.8	brown
ENSG00000198482.14	brown
ENSG00000198483.13	turquoise
ENSG00000198488.10	grey
ENSG00000198492.16	pink
ENSG00000198496.12	blue
ENSG00000198498.10	grey
ENSG00000198502.6	red
ENSG00000198513.13	yellow
ENSG00000198515.16	brown
ENSG00000198517.10	yellow
ENSG00000198520.12	red
ENSG00000198521.12	brown
ENSG00000198522.14	pink
ENSG00000198523.6	turquoise
ENSG00000198535.5	grey
ENSG00000198538.11	brown
ENSG00000198542.14	turquoise
ENSG00000198546.15	green
ENSG00000198547.10	midnightblue
ENSG00000198551.10	black
ENSG00000198553.9	blue
ENSG00000198554.12	pink
ENSG00000198555.7	tan
ENSG00000198556.14	blue
ENSG00000198561.15	purple
ENSG00000198563.14	blue
ENSG00000198569.10	blue
ENSG00000198570.6	turquoise
ENSG00000198573.7	tan
ENSG00000198574.6	red
ENSG00000198576.4	grey
ENSG00000198580.7	turquoise
ENSG00000198585.12	grey
ENSG00000198586.14	magenta
ENSG00000198589.14	yellow
ENSG00000198590.12	blue
ENSG00000198597.9	turquoise
ENSG00000198598.6	turquoise
ENSG00000198604.11	yellow
ENSG00000198610.11	grey
ENSG00000198612.11	lightgreen
ENSG00000198618.5	green
ENSG00000198624.13	turquoise
ENSG00000198625.13	blue
ENSG00000198626.17	turquoise
ENSG00000198633.10	grey
ENSG00000198642.7	grey
ENSG00000198643.7	brown
ENSG00000198646.14	yellow
ENSG00000198648.11	grey
ENSG00000198650.11	darkgrey
ENSG00000198658.4	cyan
ENSG00000198663.17	salmon
ENSG00000198668.13	salmon
ENSG00000198670.12	purple
ENSG00000198673.10	midnightblue
ENSG00000198677.12	yellow
ENSG00000198680.4	grey
ENSG00000198681.7	tan
ENSG00000198682.13	turquoise
ENSG00000198689.13	magenta
ENSG00000198690.10	black
ENSG00000198691.13	grey
ENSG00000198692.10	darkorange
ENSG00000198695.2	blue
ENSG00000198700.10	pink
ENSG00000198704.9	grey
ENSG00000198707.17	black
ENSG00000198711.5	black
ENSG00000198712.1	blue
ENSG00000198715.13	pink
ENSG00000198718.13	yellow
ENSG00000198719.9	magenta
ENSG00000198720.13	grey60
ENSG00000198721.13	lightgreen
ENSG00000198722.14	grey
ENSG00000198723.11	brown
ENSG00000198727.2	blue
ENSG00000198728.11	purple
ENSG00000198729.5	greenyellow
ENSG00000198730.9	salmon
ENSG00000198732.11	turquoise
ENSG00000198734.12	grey
ENSG00000198736.12	greenyellow
ENSG00000198739.11	grey
ENSG00000198740.9	brown
ENSG00000198742.10	yellow
ENSG00000198743.7	yellow
ENSG00000198744.5	grey
ENSG00000198746.13	green
ENSG00000198752.11	yellow
ENSG00000198753.12	purple
ENSG00000198754.5	grey
ENSG00000198755.11	darkred
ENSG00000198756.12	turquoise
ENSG00000198758.11	brown
ENSG00000198759.12	grey
ENSG00000198763.3	blue
ENSG00000198768.11	turquoise
ENSG00000198771.11	red
ENSG00000198774.5	magenta
ENSG00000198780.12	yellow
ENSG00000198783.6	grey
ENSG00000198785.7	red
ENSG00000198786.2	blue
ENSG00000198788.9	purple
ENSG00000198791.12	grey
ENSG00000198792.13	grey
ENSG00000198793.13	yellow
ENSG00000198794.12	brown
ENSG00000198795.11	turquoise
ENSG00000198796.7	turquoise
ENSG00000198797.7	midnightblue
ENSG00000198799.12	black
ENSG00000198804.2	blue
ENSG00000198805.12	magenta
ENSG00000198807.13	grey
ENSG00000198814.13	grey
ENSG00000198815.9	yellow
ENSG00000198816.7	green
ENSG00000198818.10	green
ENSG00000198821.11	red
ENSG00000198822.10	brown
ENSG00000198824.7	yellow
ENSG00000198825.15	yellow
ENSG00000198826.11	pink
ENSG00000198829.6	red
ENSG00000198830.11	pink
ENSG00000198832.10	turquoise
ENSG00000198833.7	salmon
ENSG00000198835.4	turquoise
ENSG00000198836.11	yellow
ENSG00000198837.10	grey
ENSG00000198838.14	turquoise
ENSG00000198839.10	grey
ENSG00000198840.2	blue
ENSG00000198841.4	green
ENSG00000198842.10	grey
ENSG00000198843.13	yellow
ENSG00000198844.12	turquoise
ENSG00000198846.6	turquoise
ENSG00000198848.13	turquoise
ENSG00000198851.10	red
ENSG00000198853.12	turquoise
ENSG00000198854.5	magenta
ENSG00000198855.7	grey
ENSG00000198856.13	lightgreen
ENSG00000198857.3	black
ENSG00000198858.10	green
ENSG00000198860.13	pink
ENSG00000198862.14	yellow
ENSG00000198863.7	purple
ENSG00000198865.10	turquoise
ENSG00000198868.3	grey
ENSG00000198870.8	grey60
ENSG00000198873.12	turquoise
ENSG00000198874.13	grey
ENSG00000198876.13	pink
ENSG00000198879.12	red
ENSG00000198881.10	midnightblue
ENSG00000198883.12	tan
ENSG00000198885.10	red
ENSG00000198886.2	blue
ENSG00000198887.9	grey
ENSG00000198888.2	blue
ENSG00000198889.5	turquoise
ENSG00000198890.9	grey
ENSG00000198892.7	grey
ENSG00000198894.8	yellow
ENSG00000198898.14	salmon
ENSG00000198899.2	blue
ENSG00000198900.6	yellow
ENSG00000198901.14	pink
ENSG00000198909.8	turquoise
ENSG00000198910.14	turquoise
ENSG00000198911.12	grey
ENSG00000198912.11	pink
ENSG00000198914.5	grey60
ENSG00000198915.12	grey
ENSG00000198917.13	blue
ENSG00000198918.8	darkred
ENSG00000198919.13	grey
ENSG00000198920.11	grey
ENSG00000198924.8	yellow
ENSG00000198925.12	yellow
ENSG00000198929.13	yellow
ENSG00000198930.13	tan
ENSG00000198931.11	green
ENSG00000198932.13	turquoise
ENSG00000198933.9	grey
ENSG00000198934.5	grey
ENSG00000198937.9	green
ENSG00000198938.2	blue
ENSG00000198939.8	turquoise
ENSG00000198944.6	brown
ENSG00000198945.8	grey
ENSG00000198947.16	turquoise
ENSG00000198948.12	brown
ENSG00000198951.12	grey
ENSG00000198952.8	pink
ENSG00000198954.9	salmon
ENSG00000198959.12	red
ENSG00000198960.11	grey
ENSG00000198961.10	yellow
ENSG00000198963.11	turquoise
ENSG00000198964.14	yellow
ENSG00000198976.1	blue
ENSG00000199038.1	grey
ENSG00000199053.3	blue
ENSG00000199331.1	black
ENSG00000199477.1	blue
ENSG00000199568.1	grey
ENSG00000199572.1	grey
ENSG00000199691.1	black
ENSG00000199753.1	blue
ENSG00000199804.1	blue
ENSG00000199906.1	blue
ENSG00000200033.1	grey
ENSG00000200087.1	grey
ENSG00000200090.1	black
ENSG00000200164.1	blue
ENSG00000200170.1	blue
ENSG00000200253.1	turquoise
ENSG00000200385.1	brown
ENSG00000200502.1	grey
ENSG00000200534.1	blue
ENSG00000200579.1	black
ENSG00000200651.1	grey
ENSG00000200714.1	black
ENSG00000200737.1	black
ENSG00000200769.1	black
ENSG00000200795.1	grey
ENSG00000200879.1	blue
ENSG00000200913.1	black
ENSG00000200924.1	black
ENSG00000200953.1	blue
ENSG00000201151.1	blue
ENSG00000201207.1	blue
ENSG00000201302.1	black
ENSG00000201499.1	black
ENSG00000201555.1	blue
ENSG00000201684.1	black
ENSG00000201772.1	black
ENSG00000201820.1	black
ENSG00000202058.1	blue
ENSG00000202079.1	grey
ENSG00000202111.1	blue
ENSG00000202290.1	black
ENSG00000202314.1	black
ENSG00000202318.1	black
ENSG00000202337.1	green
ENSG00000202343.1	grey
ENSG00000202358.1	black
ENSG00000202415.1	grey
ENSG00000202441.2	blue
ENSG00000202533.1	grey
ENSG00000202538.1	grey
ENSG00000203279.4	grey
ENSG00000203280.4	grey
ENSG00000203286.5	black
ENSG00000203288.4	brown
ENSG00000203325.3	black
ENSG00000203326.12	grey
ENSG00000203327.2	black
ENSG00000203362.2	grey
ENSG00000203392.3	blue
ENSG00000203414.2	grey
ENSG00000203441.2	grey
ENSG00000203446.2	red
ENSG00000203485.14	greenyellow
ENSG00000203492.4	grey
ENSG00000203497.2	turquoise
ENSG00000203499.12	purple
ENSG00000203523.3	lightcyan
ENSG00000203546.7	grey
ENSG00000203585.4	grey
ENSG00000203588.3	blue
ENSG00000203601.3	grey
ENSG00000203616.2	brown
ENSG00000203644.3	grey
ENSG00000203650.9	greenyellow
ENSG00000203666.12	grey
ENSG00000203667.10	black
ENSG00000203668.3	yellow
ENSG00000203684.5	blue
ENSG00000203685.10	turquoise
ENSG00000203688.6	turquoise
ENSG00000203697.12	purple
ENSG00000203705.11	grey
ENSG00000203706.8	turquoise
ENSG00000203709.12	midnightblue
ENSG00000203710.12	red
ENSG00000203711.14	grey
ENSG00000203721.7	magenta
ENSG00000203722.8	purple
ENSG00000203724.11	green
ENSG00000203727.4	midnightblue
ENSG00000203734.12	midnightblue
ENSG00000203739.4	grey
ENSG00000203740.4	grey
ENSG00000203747.12	red
ENSG00000203760.9	pink
ENSG00000203761.5	blue
ENSG00000203772.7	black
ENSG00000203778.8	turquoise
ENSG00000203780.12	purple
ENSG00000203782.6	grey
ENSG00000203783.5	grey
ENSG00000203785.9	greenyellow
ENSG00000203786.6	greenyellow
ENSG00000203791.15	grey
ENSG00000203797.12	grey
ENSG00000203799.13	lightcyan
ENSG00000203801.8	grey
ENSG00000203804.5	grey
ENSG00000203805.11	red
ENSG00000203808.12	turquoise
ENSG00000203809.7	grey
ENSG00000203811.1	grey
ENSG00000203812.2	grey
ENSG00000203814.6	grey
ENSG00000203837.5	greenyellow
ENSG00000203857.10	brown
ENSG00000203865.11	black
ENSG00000203867.8	turquoise
ENSG00000203872.7	blue
ENSG00000203875.13	darkred
ENSG00000203876.10	midnightblue
ENSG00000203877.8	grey
ENSG00000203878.11	brown
ENSG00000203879.12	green
ENSG00000203880.12	black
ENSG00000203883.7	turquoise
ENSG00000203896.10	blue
ENSG00000203907.9	grey
ENSG00000203910.9	blue
ENSG00000203930.12	turquoise
ENSG00000203943.9	brown
ENSG00000203950.6	green
ENSG00000203952.9	brown
ENSG00000203965.13	yellow
ENSG00000203985.11	grey
ENSG00000203993.6	darkgreen
ENSG00000203995.10	tan
ENSG00000203999.9	red
ENSG00000204019.5	tan
ENSG00000204020.6	greenyellow
ENSG00000204021.4	purple
ENSG00000204022.9	grey
ENSG00000204044.6	tan
ENSG00000204052.4	lightgreen
ENSG00000204054.14	turquoise
ENSG00000204060.7	brown
ENSG00000204065.3	turquoise
ENSG00000204070.10	grey
ENSG00000204072.3	grey
ENSG00000204084.13	yellow
ENSG00000204086.4	grey
ENSG00000204091.8	lightcyan
ENSG00000204099.12	red
ENSG00000204103.4	red
ENSG00000204104.12	grey
ENSG00000204116.11	yellow
ENSG00000204118.2	tan
ENSG00000204120.16	yellow
ENSG00000204121.2	grey
ENSG00000204128.6	grey
ENSG00000204130.14	yellow
ENSG00000204131.9	turquoise
ENSG00000204136.11	red
ENSG00000204138.13	grey
ENSG00000204140.10	grey
ENSG00000204147.11	grey
ENSG00000204149.13	black
ENSG00000204152.14	salmon
ENSG00000204160.12	grey
ENSG00000204161.14	red
ENSG00000204172.12	blue
ENSG00000204173.11	grey
ENSG00000204174.8	grey
ENSG00000204175.5	grey
ENSG00000204176.14	grey
ENSG00000204177.10	black
ENSG00000204178.11	grey
ENSG00000204179.10	grey
ENSG00000204186.10	turquoise
ENSG00000204188.7	grey
ENSG00000204209.13	green
ENSG00000204217.15	yellow
ENSG00000204219.11	grey
ENSG00000204220.12	green
ENSG00000204227.5	green
ENSG00000204228.4	purple
ENSG00000204231.11	green
ENSG00000204237.5	green
ENSG00000204241.8	turquoise
ENSG00000204248.11	blue
ENSG00000204252.14	red
ENSG00000204253.4	yellow
ENSG00000204256.14	grey
ENSG00000204257.15	red
ENSG00000204261.9	red
ENSG00000204262.14	turquoise
ENSG00000204264.12	red
ENSG00000204267.16	red
ENSG00000204271.13	blue
ENSG00000204272.13	green
ENSG00000204277.1	red
ENSG00000204287.14	red
ENSG00000204290.10	grey
ENSG00000204291.11	turquoise
ENSG00000204296.11	grey
ENSG00000204301.6	turquoise
ENSG00000204304.12	grey
ENSG00000204305.14	blue
ENSG00000204308.8	green
ENSG00000204310.13	salmon
ENSG00000204311.15	blue
ENSG00000204314.12	brown
ENSG00000204315.4	green
ENSG00000204316.13	blue
ENSG00000204323.5	brown
ENSG00000204334.7	grey
ENSG00000204335.4	turquoise
ENSG00000204338.8	turquoise
ENSG00000204344.14	green
ENSG00000204348.10	green
ENSG00000204351.12	green
ENSG00000204356.14	lightgreen
ENSG00000204362.6	magenta
ENSG00000204366.4	brown
ENSG00000204370.13	grey
ENSG00000204371.11	green
ENSG00000204380.4	black
ENSG00000204381.12	turquoise
ENSG00000204385.13	purple
ENSG00000204386.12	grey
ENSG00000204387.14	grey
ENSG00000204388.7	grey
ENSG00000204389.10	grey
ENSG00000204390.10	grey
ENSG00000204392.11	green
ENSG00000204394.13	green
ENSG00000204396.11	grey
ENSG00000204397.8	red
ENSG00000204403.9	turquoise
ENSG00000204406.14	yellow
ENSG00000204410.16	blue
ENSG00000204420.10	grey
ENSG00000204421.3	grey
ENSG00000204427.12	black
ENSG00000204428.12	green
ENSG00000204429.4	greenyellow
ENSG00000204434.6	tan
ENSG00000204435.15	green
ENSG00000204438.11	green
ENSG00000204439.4	grey
ENSG00000204442.4	turquoise
ENSG00000204444.11	grey
ENSG00000204446.4	turquoise
ENSG00000204460.3	tan
ENSG00000204463.13	green
ENSG00000204464.7	black
ENSG00000204469.13	grey
ENSG00000204472.13	red
ENSG00000204475.10	red
ENSG00000204482.11	red
ENSG00000204498.11	green
ENSG00000204514.10	blue
ENSG00000204516.10	magenta
ENSG00000204519.11	grey
ENSG00000204520.14	lightgreen
ENSG00000204524.7	yellow
ENSG00000204525.17	red
ENSG00000204528.3	brown
ENSG00000204529.4	grey
ENSG00000204531.20	brown
ENSG00000204532.7	brown
ENSG00000204536.14	green
ENSG00000204538.4	purple
ENSG00000204540.11	magenta
ENSG00000204542.3	magenta
ENSG00000204544.5	grey
ENSG00000204556.4	grey
ENSG00000204560.10	pink
ENSG00000204564.12	green
ENSG00000204568.12	green
ENSG00000204569.10	grey
ENSG00000204572.10	brown
ENSG00000204574.14	pink
ENSG00000204576.12	green
ENSG00000204577.11	red
ENSG00000204580.13	purple
ENSG00000204581.3	brown
ENSG00000204583.10	grey
ENSG00000204584.1	blue
ENSG00000204588.5	grey
ENSG00000204590.12	lightgreen
ENSG00000204592.9	red
ENSG00000204595.1	grey
ENSG00000204599.14	green
ENSG00000204604.12	brown
ENSG00000204610.13	greenyellow
ENSG00000204611.7	brown
ENSG00000204613.11	grey
ENSG00000204616.11	purple
ENSG00000204618.8	purple
ENSG00000204619.8	grey
ENSG00000204620.3	grey
ENSG00000204622.11	grey
ENSG00000204623.9	black
ENSG00000204624.8	grey
ENSG00000204628.12	darkred
ENSG00000204632.11	red
ENSG00000204634.13	brown
ENSG00000204642.14	red
ENSG00000204644.10	grey
ENSG00000204650.14	purple
ENSG00000204652.6	cyan
ENSG00000204653.10	blue
ENSG00000204657.4	grey
ENSG00000204666.3	grey
ENSG00000204670.7	lightyellow
ENSG00000204673.11	green
ENSG00000204677.13	grey
ENSG00000204681.11	grey
ENSG00000204682.8	grey
ENSG00000204685.7	grey
ENSG00000204687.4	turquoise
ENSG00000204701.2	grey
ENSG00000204706.14	midnightblue
ENSG00000204709.4	grey
ENSG00000204710.2	grey
ENSG00000204711.9	grey
